Soil_Type,Soil_pH,Organic_Carbon,Nitrogen_Level,Phosphorus_Level,Potassium_Level,Temperature,Humidity,Rainfall,Crop_Type,Crop_Growth_Stage,Season,Irrigation_Type,Recommended_Fertilizer,Dosage_kg_ropani
Silt,4.68,0.55,116,16,115,13.29,46.42,285.07,Maize,Flowering,Winter,Sprinkler,DAP,1.67
Loamy,4.95,0.4,72,14,51,37.08,87.16,1369.01,Cotton,Vegetative,Summer,Sprinkler,DAP,3.02
Silt,5.25,0.83,40,77,115,15.65,62.01,365.09,Wheat,Sowing,Spring,Canal,Urea,3.24
Loamy,6.52,0.57,118,56,23,34.56,65.83,1829.73,Potato,Flowering,Summer,Rainfed,MOP,3.33
Sandy,7.9,2.12,103,45,60,15.42,26.7,60.35,Cotton,Flowering,Winter,Sprinkler,Zinc Sulphate,0.81
Loamy,5.44,0.95,150,24,18,37.86,81.64,1312.71,Tomato,Harvest,Summer,Sprinkler,DAP,0.56
Silt,8.24,0.94,39,48,92,26.36,41.48,619.4,Sugarcane,Flowering,Spring,Rainfed,Urea,6.07
Silt,8.32,0.49,23,47,107,30.71,70.08,2095.02,Tomato,Flowering,Summer,Drip,Urea,3.87
Sandy,8.34,0.73,94,45,47,15.98,53.53,609.98,Maize,Vegetative,Spring,Rainfed,Zinc Sulphate,1.82
Silt,7.85,0.36,34,11,38,11.06,37.85,152.0,Wheat,Harvest,Winter,Drip,Urea,0.91
Loamy,5.96,3.07,76,24,38,18.21,50.25,497.61,Potato,Sowing,Spring,Rainfed,DAP,1.74
Sandy,4.79,0.63,46,64,37,37.4,65.03,2830.99,Rice,Sowing,Summer,Drip,Urea,4.85
Loamy,6.78,1.67,39,86,97,24.04,48.0,655.29,Sugarcane,Sowing,Spring,Rainfed,Urea,5.46
Silt,6.73,0.68,127,69,42,9.7,32.16,81.95,Tomato,Flowering,Winter,Drip,MOP,1.57
Sandy,7.9,1.75,98,34,115,20.32,62.57,527.67,Tomato,Sowing,Spring,Drip,DAP,1.36
Loamy,8.48,0.42,153,23,117,26.39,44.56,336.31,Rice,Harvest,Spring,Sprinkler,DAP,0.51
Silt,6.53,0.2,37,18,85,23.21,91.08,2445.8,Sugarcane,Sowing,Summer,Rainfed,Urea,9.07
Silt,5.88,0.97,105,58,92,6.41,47.77,271.41,Potato,Harvest,Winter,Canal,Zinc Sulphate,0.56
Clay,5.24,3.21,68,44,15,18.87,70.12,627.17,Potato,Harvest,Spring,Sprinkler,MOP,0.76
Silt,4.52,2.63,30,14,11,27.85,85.15,2266.14,Tomato,Sowing,Summer,Canal,Urea,4.36
Loamy,6.54,0.31,54,87,62,16.39,51.18,290.44,Rice,Harvest,Winter,Drip,Urea,0.54
Sandy,6.72,0.9,74,26,112,15.15,63.27,532.94,Potato,Flowering,Spring,Drip,DAP,1.32
Clay,7.8,2.99,114,78,40,15.18,33.44,159.25,Rice,Flowering,Winter,Canal,MOP,0.65
Silt,6.52,0.21,47,86,46,7.19,27.86,58.08,Maize,Sowing,Winter,Sprinkler,Urea,3.95
Silt,8.17,0.42,107,63,65,18.91,64.88,158.27,Maize,Sowing,Spring,Drip,Zinc Sulphate,1.05
Silt,7.01,1.72,128,56,102,25.61,67.97,2081.99,Wheat,Flowering,Summer,Drip,SSP,1.58
Loamy,7.86,3.49,43,58,49,25.13,84.92,1873.49,Rice,Harvest,Summer,Canal,Urea,0.68
Clay,5.09,1.35,135,83,21,24.25,83.35,1210.44,Cotton,Harvest,Summer,Drip,MOP,0.41
Loamy,7.92,3.4,35,71,64,22.51,72.74,736.07,Sugarcane,Sowing,Spring,Canal,Urea,5.22
Clay,7.2,0.32,131,32,106,11.66,32.6,242.03,Potato,Flowering,Winter,Rainfed,DAP,1.58
Sandy,5.18,0.91,92,25,66,31.96,79.2,2768.36,Wheat,Sowing,Summer,Rainfed,DAP,2.51
Loamy,5.26,3.26,69,16,54,34.5,77.58,1346.78,Tomato,Vegetative,Summer,Drip,DAP,2.0
Loamy,8.21,2.38,130,52,34,11.34,28.12,218.23,Maize,Harvest,Winter,Rainfed,MOP,0.41
Sandy,4.63,2.46,32,87,51,19.89,72.98,504.67,Sugarcane,Vegetative,Spring,Drip,Urea,8.44
Clay,6.35,2.94,90,53,27,21.95,59.31,714.61,Sugarcane,Flowering,Spring,Canal,MOP,1.18
Silt,5.75,0.67,54,18,39,26.4,57.34,723.78,Potato,Harvest,Spring,Rainfed,Urea,1.32
Sandy,7.16,0.26,43,80,27,26.86,51.74,439.23,Tomato,Harvest,Spring,Drip,Urea,1.05
Silt,7.86,0.67,58,87,16,31.25,91.61,1000.88,Maize,Flowering,Summer,Sprinkler,Urea,2.58
Silt,5.94,1.77,145,89,88,24.35,72.35,2450.03,Wheat,Vegetative,Summer,Rainfed,NPK,8.6
Sandy,6.21,0.48,24,69,39,13.13,34.67,125.76,Cotton,Vegetative,Winter,Sprinkler,Urea,4.5
Clay,8.43,2.32,95,19,14,17.3,41.15,269.6,Cotton,Sowing,Winter,Sprinkler,DAP,1.13
Silt,7.64,0.49,123,14,78,12.54,54.21,293.47,Maize,Vegetative,Winter,Rainfed,DAP,3.27
Sandy,8.09,0.21,153,60,42,34.98,76.95,1186.35,Sugarcane,Harvest,Summer,Sprinkler,Zinc Sulphate,1.69
Loamy,6.26,0.86,101,16,15,18.46,65.05,479.98,Maize,Vegetative,Spring,Sprinkler,DAP,2.11
Loamy,5.44,3.26,26,31,57,32.18,74.87,1618.17,Sugarcane,Sowing,Summer,Drip,Urea,5.02
Loamy,6.15,0.65,34,33,113,21.01,58.84,420.24,Rice,Vegetative,Spring,Canal,Urea,3.85
Sandy,7.36,1.17,92,51,13,22.14,72.65,442.13,Tomato,Flowering,Spring,Canal,MOP,2.66
Loamy,4.94,0.77,39,31,22,12.02,36.98,180.62,Potato,Sowing,Winter,Sprinkler,Urea,4.97
Silt,5.58,0.42,78,44,115,5.65,31.6,182.75,Sugarcane,Vegetative,Winter,Canal,NPK,17.81
Loamy,4.69,0.32,23,64,35,27.34,48.35,731.85,Rice,Harvest,Spring,Rainfed,Urea,1.42
Loamy,6.23,3.26,125,12,58,28.21,88.14,862.23,Sugarcane,Flowering,Summer,Drip,DAP,1.02
Silt,7.81,0.7,59,80,29,32.79,92.49,1101.55,Rice,Harvest,Summer,Sprinkler,Urea,0.74
Loamy,4.6,2.82,84,28,41,5.82,30.0,110.33,Potato,Harvest,Winter,Rainfed,DAP,0.53
Silt,7.2,0.9,54,51,105,7.44,30.19,187.82,Wheat,Flowering,Winter,Sprinkler,Urea,1.87
Loamy,8.23,0.65,63,55,110,27.98,50.86,662.29,Tomato,Harvest,Spring,Rainfed,Zinc Sulphate,1.49
Silt,5.45,0.65,26,81,117,18.06,51.06,232.24,Cotton,Vegetative,Spring,Sprinkler,Urea,4.4
Loamy,7.27,0.37,42,29,74,24.45,68.21,546.7,Rice,Flowering,Spring,Rainfed,Urea,2.6
Silt,8.4,0.97,84,42,98,5.42,30.78,148.7,Sugarcane,Flowering,Winter,Rainfed,Zinc Sulphate,1.49
Sandy,8.35,0.96,107,15,98,19.91,43.47,797.34,Rice,Sowing,Spring,Canal,DAP,2.24
Silt,5.44,2.92,39,24,62,15.11,55.95,537.11,Sugarcane,Vegetative,Spring,Drip,Urea,5.82
Loamy,4.9,0.46,51,78,74,15.12,54.97,660.82,Cotton,Harvest,Spring,Drip,Urea,0.76
Loamy,5.09,0.58,116,87,12,26.16,90.49,1181.05,Wheat,Harvest,Summer,Sprinkler,MOP,0.41
Clay,7.31,0.33,116,82,112,20.99,42.56,649.89,Rice,Vegetative,Spring,Sprinkler,NPK,7.49
Silt,7.4,0.58,88,40,30,14.66,47.87,111.59,Sugarcane,Flowering,Winter,Canal,MOP,1.71
Sandy,7.2,0.76,101,15,52,21.35,54.38,377.71,Tomato,Flowering,Spring,Rainfed,DAP,1.92
Silt,5.84,1.16,28,10,34,27.52,88.93,919.7,Cotton,Sowing,Summer,Drip,Urea,2.8
Silt,5.18,1.47,61,28,94,15.29,57.97,391.7,Potato,Vegetative,Spring,Rainfed,DAP,3.32
Sandy,6.82,3.31,146,24,76,14.4,26.83,48.14,Maize,Sowing,Winter,Rainfed,DAP,1.5
Silt,6.43,0.62,129,43,113,6.77,54.92,98.23,Potato,Sowing,Winter,Drip,SSP,4.01
Sandy,7.42,0.39,151,73,102,23.93,42.28,620.65,Maize,Harvest,Spring,Sprinkler,SSP,1.1
Sandy,6.27,0.53,91,58,44,15.87,40.68,83.42,Rice,Vegetative,Winter,Canal,NPK,7.03
Silt,5.85,0.53,91,84,95,36.68,94.6,2244.65,Potato,Vegetative,Summer,Drip,NPK,12.97
Silt,5.67,0.96,143,55,32,7.01,41.33,176.35,Potato,Vegetative,Winter,Rainfed,MOP,4.98
Loamy,5.35,0.64,42,60,22,8.92,35.73,192.45,Potato,Harvest,Winter,Canal,Urea,1.4
Loamy,5.56,1.31,126,29,107,18.82,57.85,474.99,Cotton,Flowering,Spring,Rainfed,DAP,1.01
Clay,4.88,2.58,117,20,32,8.24,45.71,194.31,Potato,Sowing,Winter,Rainfed,DAP,2.11
Clay,5.89,0.65,70,13,72,9.84,39.14,134.81,Rice,Harvest,Winter,Canal,DAP,0.51
Silt,4.65,2.96,142,50,108,26.65,85.91,2641.42,Sugarcane,Harvest,Summer,Canal,Compost,76.5
Sandy,5.25,1.58,69,73,92,29.52,87.53,1621.29,Sugarcane,Flowering,Summer,Drip,Compost,258.6
Clay,7.49,0.45,102,10,24,22.28,73.57,520.87,Maize,Harvest,Spring,Canal,DAP,0.55
Silt,5.8,2.75,44,18,88,18.91,74.26,613.39,Sugarcane,Harvest,Spring,Canal,Urea,1.33
Clay,7.17,0.46,58,48,35,17.17,58.61,655.42,Potato,Flowering,Spring,Rainfed,Urea,3.01
Sandy,7.37,1.16,87,74,112,36.24,94.48,2724.07,Sugarcane,Harvest,Summer,Canal,Zinc Sulphate,1.26
Silt,6.82,0.65,91,26,76,33.32,65.21,1269.36,Rice,Vegetative,Summer,Sprinkler,DAP,1.97
Sandy,8.33,0.68,138,76,90,23.0,84.02,1515.86,Maize,Vegetative,Summer,Rainfed,Zinc Sulphate,1.93
Silt,4.59,0.79,125,10,103,8.31,34.87,143.73,Wheat,Harvest,Winter,Sprinkler,DAP,0.56
Clay,7.45,2.25,32,33,70,11.36,32.95,255.24,Tomato,Harvest,Winter,Canal,Urea,0.82
Loamy,8.34,0.38,55,86,37,10.3,52.77,158.58,Sugarcane,Harvest,Winter,Canal,Urea,1.81
Clay,7.95,0.27,139,29,43,24.36,87.17,1131.62,Maize,Vegetative,Summer,Rainfed,DAP,3.23
Clay,5.17,0.72,128,73,25,17.83,33.73,296.7,Tomato,Sowing,Winter,Canal,MOP,2.78
Loamy,5.81,0.27,143,29,52,20.29,58.03,326.49,Potato,Vegetative,Spring,Rainfed,DAP,3.43
Loamy,5.19,1.84,38,85,114,22.13,92.53,2165.23,Wheat,Flowering,Summer,Sprinkler,Urea,2.07
Silt,6.91,2.61,56,49,20,5.73,38.09,148.7,Wheat,Sowing,Winter,Sprinkler,Urea,1.85
Silt,7.35,3.22,120,39,33,18.02,49.99,245.42,Potato,Harvest,Spring,Drip,DAP,0.51
Sandy,5.77,1.31,104,32,96,21.95,74.9,339.67,Maize,Flowering,Spring,Sprinkler,DAP,1.2
Sandy,6.66,2.13,58,32,34,32.09,91.52,1723.71,Rice,Vegetative,Summer,Drip,Urea,2.7
Clay,7.26,2.06,61,65,38,6.85,35.51,205.39,Maize,Flowering,Winter,Drip,MOP,0.5
Loamy,6.19,1.81,72,56,86,29.16,90.26,2149.22,Wheat,Harvest,Summer,Rainfed,Compost,76.31
Sandy,7.92,0.45,69,26,28,17.58,49.6,479.9,Wheat,Sowing,Spring,Canal,DAP,1.82
Clay,7.59,0.85,124,11,118,21.61,55.85,372.39,Wheat,Vegetative,Spring,Rainfed,DAP,2.31
Loamy,4.76,2.2,126,42,43,17.05,40.1,519.44,Potato,Flowering,Spring,Canal,Compost,112.45
Silt,6.98,3.2,149,24,75,23.72,52.22,184.75,Maize,Flowering,Spring,Rainfed,DAP,1.0
Clay,5.44,3.43,37,41,81,24.8,42.5,481.34,Tomato,Harvest,Spring,Sprinkler,Urea,0.68
Silt,6.73,0.24,79,43,14,5.69,27.59,43.6,Sugarcane,Harvest,Winter,Rainfed,MOP,0.9
Sandy,8.33,1.01,135,69,84,13.14,30.58,206.4,Wheat,Vegetative,Winter,Sprinkler,Zinc Sulphate,1.23
Sandy,8.02,2.85,137,40,75,16.44,66.03,389.19,Maize,Flowering,Spring,Rainfed,Zinc Sulphate,1.11
Loamy,6.12,0.42,49,24,111,5.71,30.69,259.89,Rice,Sowing,Winter,Drip,Urea,2.3
Clay,5.67,0.23,48,29,63,24.15,93.37,2475.68,Sugarcane,Sowing,Summer,Sprinkler,Urea,6.54
Silt,5.44,0.54,38,40,105,15.87,45.81,284.46,Cotton,Sowing,Winter,Rainfed,Urea,3.4
Loamy,6.63,2.54,109,11,33,37.33,81.12,2000.55,Rice,Sowing,Summer,Sprinkler,DAP,1.4
Sandy,4.96,3.49,129,22,85,30.47,65.21,2180.79,Sugarcane,Vegetative,Summer,Rainfed,DAP,3.67
Sandy,6.7,1.22,77,25,111,25.87,65.33,2857.55,Potato,Vegetative,Summer,Canal,DAP,3.94
Clay,4.51,0.78,135,24,89,30.01,81.34,1457.94,Rice,Flowering,Summer,Sprinkler,DAP,1.27
Silt,5.8,3.03,59,34,60,11.66,37.2,299.28,Cotton,Harvest,Winter,Drip,Urea,0.51
Clay,5.38,0.8,28,85,33,32.87,78.06,1590.16,Wheat,Sowing,Summer,Canal,Urea,3.51
Silt,8.38,0.47,140,37,59,21.08,59.64,497.53,Rice,Sowing,Spring,Canal,DAP,1.55
Silt,7.41,0.4,129,21,114,11.85,48.46,106.19,Rice,Sowing,Winter,Drip,DAP,1.27
Clay,5.9,3.33,42,85,63,23.22,78.54,2378.95,Tomato,Flowering,Summer,Sprinkler,Urea,2.01
Loamy,4.87,0.63,97,63,26,15.92,60.03,424.65,Potato,Flowering,Spring,Sprinkler,MOP,2.88
Clay,6.57,0.41,114,67,105,12.3,46.27,185.35,Potato,Vegetative,Winter,Sprinkler,NPK,8.23
Clay,5.35,0.21,53,25,93,7.22,30.76,151.69,Sugarcane,Harvest,Winter,Rainfed,Urea,2.07
Sandy,6.65,0.57,81,71,44,22.78,50.03,334.75,Potato,Flowering,Spring,Canal,Urea,2.43
Sandy,7.84,3.28,93,83,39,26.4,77.01,2144.87,Maize,Sowing,Summer,Drip,MOP,0.96
Clay,6.96,0.89,76,19,56,18.44,68.52,737.67,Sugarcane,Vegetative,Spring,Drip,DAP,1.99
Clay,7.04,2.4,122,75,51,34.91,92.53,1192.77,Maize,Sowing,Summer,Rainfed,MOP,0.86
Sandy,6.66,1.82,73,61,31,29.35,75.78,1627.52,Cotton,Sowing,Summer,Rainfed,MOP,1.27
Silt,8.21,0.87,39,39,40,21.86,40.11,270.1,Sugarcane,Harvest,Spring,Drip,Urea,1.48
Clay,8.23,2.6,128,25,60,30.75,90.69,1829.24,Potato,Sowing,Summer,Canal,DAP,2.12
Loamy,6.55,0.62,36,19,46,28.93,92.09,1722.66,Rice,Vegetative,Summer,Drip,Urea,3.34
Loamy,5.72,1.77,61,24,97,7.57,41.89,182.23,Cotton,Harvest,Winter,Rainfed,DAP,0.51
Loamy,6.34,0.3,40,35,97,22.7,79.99,1192.2,Sugarcane,Vegetative,Summer,Canal,Urea,9.86
Clay,5.25,2.03,130,70,22,24.65,78.41,2833.75,Wheat,Vegetative,Summer,Canal,MOP,1.26
Silt,7.05,2.11,67,24,98,21.73,51.68,592.89,Cotton,Vegetative,Spring,Drip,DAP,1.42
Silt,6.5,0.45,78,15,40,9.14,47.29,72.51,Tomato,Flowering,Winter,Rainfed,DAP,1.67
Sandy,4.91,0.71,147,10,109,29.13,87.83,2477.1,Wheat,Sowing,Summer,Rainfed,DAP,3.31
Clay,5.29,0.61,131,44,23,27.02,63.08,751.02,Sugarcane,Sowing,Spring,Sprinkler,MOP,2.47
Silt,6.42,0.32,71,10,93,25.35,86.24,1858.98,Sugarcane,Harvest,Summer,Drip,DAP,0.72
Clay,8.05,0.96,36,47,48,12.72,43.99,261.16,Sugarcane,Vegetative,Winter,Sprinkler,Urea,7.31
Sandy,6.77,1.75,57,89,101,22.14,71.78,500.14,Maize,Sowing,Spring,Canal,Urea,2.9
Sandy,7.23,0.93,148,50,98,7.73,43.0,275.58,Cotton,Harvest,Winter,Sprinkler,Zinc Sulphate,0.73
Sandy,5.86,0.91,94,21,47,22.8,74.86,2296.13,Cotton,Flowering,Summer,Rainfed,DAP,1.63
Loamy,6.79,0.25,114,73,116,6.51,47.19,151.41,Potato,Vegetative,Winter,Sprinkler,NPK,10.63
Clay,6.29,0.38,63,19,84,17.61,26.7,105.72,Wheat,Harvest,Winter,Drip,DAP,0.51
Sandy,7.14,0.87,107,36,27,22.58,48.21,719.67,Potato,Harvest,Spring,Canal,DAP,0.57
Clay,4.7,1.85,39,48,48,35.5,68.08,2774.02,Potato,Flowering,Summer,Drip,Urea,3.7
Loamy,6.47,1.02,88,80,92,20.22,58.94,231.15,Wheat,Harvest,Spring,Canal,NPK,1.21
Loamy,5.68,0.64,68,79,76,27.34,58.83,470.96,Potato,Flowering,Spring,Canal,SSP,2.85
Sandy,5.8,0.91,47,54,50,37.7,72.95,1099.58,Wheat,Flowering,Summer,Rainfed,Urea,3.02
Sandy,8.34,0.92,90,20,55,34.69,68.93,1350.82,Cotton,Flowering,Summer,Rainfed,DAP,1.77
Silt,5.23,1.74,37,33,58,5.29,46.94,68.03,Potato,Sowing,Winter,Sprinkler,Urea,4.04
Clay,5.74,2.18,121,66,36,35.66,73.84,1993.94,Wheat,Flowering,Summer,Drip,MOP,0.46
Sandy,6.54,1.43,114,49,32,15.44,33.18,214.62,Rice,Sowing,Winter,Sprinkler,MOP,1.22
Silt,7.95,0.23,28,46,44,25.87,72.85,2557.82,Potato,Vegetative,Summer,Sprinkler,Urea,10.15
Clay,6.17,3.01,85,12,111,15.24,42.16,114.3,Sugarcane,Vegetative,Winter,Drip,DAP,1.4
Sandy,7.48,0.29,79,77,116,8.86,32.27,275.58,Potato,Sowing,Winter,Canal,Compost,915.7
Silt,7.93,0.82,127,77,22,6.76,50.16,211.17,Wheat,Harvest,Winter,Sprinkler,MOP,0.41
Silt,5.74,2.34,56,10,35,37.37,84.13,879.76,Rice,Flowering,Summer,Drip,Urea,1.61
Clay,6.07,0.83,48,88,87,6.89,39.42,204.34,Wheat,Harvest,Winter,Rainfed,Urea,0.71
Silt,5.93,0.28,82,54,44,25.1,70.6,447.07,Tomato,Harvest,Spring,Rainfed,MOP,0.9
Clay,7.83,0.5,34,40,50,18.71,41.77,155.28,Potato,Flowering,Spring,Canal,Urea,3.22
Clay,4.68,0.95,28,46,15,25.97,54.86,438.12,Sugarcane,Flowering,Spring,Canal,Urea,5.23
Clay,5.73,0.31,99,18,116,14.07,44.29,181.04,Rice,Sowing,Winter,Drip,DAP,1.34
Loamy,7.22,0.75,85,52,81,25.15,93.63,2964.84,Sugarcane,Flowering,Summer,Rainfed,Urea,3.92
Silt,6.76,0.63,20,13,61,13.36,48.82,42.36,Potato,Harvest,Winter,Drip,Urea,1.07
Clay,6.25,2.98,140,80,113,15.18,51.86,281.62,Tomato,Sowing,Winter,Rainfed,NPK,4.16
Sandy,6.66,0.34,28,38,62,37.22,85.57,1800.79,Maize,Sowing,Summer,Rainfed,Urea,7.01
Loamy,5.29,1.32,76,20,88,17.19,46.96,199.54,Potato,Vegetative,Winter,Sprinkler,DAP,2.5
Loamy,6.22,0.73,140,42,17,14.0,29.46,298.4,Sugarcane,Vegetative,Winter,Canal,MOP,3.05
Silt,6.51,0.96,21,62,118,20.62,46.39,389.87,Cotton,Vegetative,Spring,Sprinkler,Urea,3.79
Clay,8.1,0.47,20,26,56,25.77,40.75,585.37,Sugarcane,Vegetative,Spring,Sprinkler,Urea,9.47
Silt,5.54,0.99,93,21,89,37.92,92.8,1590.31,Maize,Sowing,Summer,Sprinkler,DAP,2.15
Loamy,7.97,3.05,73,10,102,7.03,50.64,175.09,Wheat,Vegetative,Winter,Sprinkler,DAP,1.63
Clay,7.08,0.29,38,65,73,25.7,45.15,759.91,Tomato,Flowering,Spring,Rainfed,Urea,3.38
Sandy,4.58,3.4,37,32,43,17.46,74.18,205.76,Cotton,Sowing,Spring,Drip,Urea,2.41
Clay,7.4,1.88,43,16,38,24.11,47.52,362.86,Potato,Sowing,Spring,Canal,Urea,3.33
Loamy,4.64,0.28,146,87,44,33.39,88.52,1443.99,Maize,Vegetative,Summer,Canal,Compost,390.66
Sandy,8.49,0.98,71,50,57,18.78,72.73,438.64,Sugarcane,Sowing,Spring,Canal,Zinc Sulphate,1.53
Clay,7.99,0.97,39,62,83,8.16,43.56,221.73,Maize,Flowering,Winter,Sprinkler,Urea,2.31
Sandy,5.69,0.22,158,16,74,15.95,43.28,45.18,Wheat,Flowering,Winter,Drip,DAP,1.18
Sandy,5.53,0.65,92,87,78,7.72,52.64,200.57,Cotton,Vegetative,Winter,Drip,NPK,7.07
Loamy,6.03,1.71,35,75,76,18.87,47.18,445.87,Rice,Harvest,Spring,Rainfed,Urea,0.68
Sandy,5.92,0.92,25,83,112,37.7,86.84,1183.58,Maize,Sowing,Summer,Drip,Urea,4.4
Silt,5.99,2.62,44,62,23,5.94,32.46,236.46,Tomato,Sowing,Winter,Rainfed,Urea,3.32
Loamy,5.77,2.59,82,14,55,31.11,77.42,2541.46,Tomato,Flowering,Summer,Drip,DAP,1.21
Silt,6.98,0.24,34,45,36,18.85,72.6,653.63,Potato,Flowering,Spring,Drip,Urea,3.42
Sandy,5.16,0.3,73,53,55,26.15,74.74,2901.91,Potato,Flowering,Summer,Rainfed,Compost,585.52
Silt,7.88,1.28,147,20,38,24.43,62.91,438.21,Maize,Harvest,Spring,Rainfed,DAP,0.6
Clay,7.75,0.92,33,73,10,28.99,90.39,1710.02,Tomato,Sowing,Summer,Drip,Urea,3.18
Sandy,6.41,0.37,53,30,91,31.5,92.16,2895.33,Tomato,Vegetative,Summer,Rainfed,Urea,7.6
Clay,7.91,1.0,149,13,12,17.99,43.96,167.65,Sugarcane,Flowering,Spring,Canal,DAP,1.44
Silt,5.49,3.32,39,44,35,23.17,78.56,2612.35,Cotton,Harvest,Summer,Sprinkler,Urea,0.81
Clay,4.57,2.2,125,44,30,14.14,32.19,240.2,Rice,Harvest,Winter,Drip,MOP,0.41
Sandy,6.98,0.52,35,44,33,31.96,65.27,1858.31,Maize,Flowering,Summer,Sprinkler,Urea,3.41
Clay,6.33,0.54,122,48,54,15.01,60.37,611.57,Rice,Flowering,Spring,Canal,Zinc Sulphate,0.52
Silt,6.77,2.91,70,42,93,37.7,88.78,2282.86,Rice,Vegetative,Summer,Sprinkler,NPK,8.08
Silt,8.1,1.9,150,86,38,10.23,40.4,237.93,Wheat,Sowing,Winter,Rainfed,MOP,0.75
Silt,8.38,0.61,96,77,27,25.04,73.55,1756.97,Sugarcane,Flowering,Summer,Canal,MOP,2.49
Sandy,7.04,1.65,147,53,12,34.68,65.3,2029.19,Tomato,Harvest,Summer,Drip,MOP,0.87
Silt,7.56,0.41,20,60,60,36.53,89.15,927.7,Rice,Harvest,Summer,Canal,Urea,1.22
Sandy,4.84,0.46,65,47,106,24.3,51.15,725.14,Sugarcane,Harvest,Spring,Rainfed,Compost,312.32
Clay,5.14,0.44,59,51,27,17.23,53.41,484.04,Wheat,Vegetative,Spring,Rainfed,Urea,3.78
Silt,7.43,0.31,48,54,46,16.36,55.41,527.72,Rice,Harvest,Spring,Rainfed,Urea,0.97
Clay,6.23,1.28,112,39,72,18.09,54.79,255.91,Sugarcane,Flowering,Spring,Canal,DAP,0.89
Loamy,6.28,0.95,88,44,94,16.96,47.53,91.1,Tomato,Sowing,Winter,Sprinkler,DAP,0.93
Clay,5.73,0.54,104,37,117,37.1,80.52,2331.78,Cotton,Vegetative,Summer,Sprinkler,DAP,1.88
Loamy,6.93,1.69,85,50,28,13.45,38.42,293.36,Sugarcane,Sowing,Winter,Canal,MOP,1.7
Clay,5.24,3.48,94,54,32,19.94,63.24,293.42,Cotton,Harvest,Spring,Canal,MOP,0.41
Sandy,7.01,0.33,154,57,19,6.18,44.02,298.7,Wheat,Sowing,Winter,Sprinkler,MOP,1.04
Clay,5.2,2.64,53,64,64,21.19,66.89,302.86,Wheat,Flowering,Spring,Canal,Urea,1.47
Sandy,4.76,3.01,121,17,33,37.36,85.56,916.21,Potato,Vegetative,Summer,Drip,DAP,3.34
Sandy,5.82,3.4,124,35,92,15.58,51.52,429.98,Cotton,Sowing,Spring,Sprinkler,DAP,0.98
Silt,5.42,1.2,132,38,35,17.32,38.58,50.41,Maize,Harvest,Winter,Drip,DAP,0.51
Sandy,8.06,0.42,70,64,106,27.62,72.35,753.29,Rice,Flowering,Spring,Rainfed,Zinc Sulphate,1.66
Loamy,4.72,0.61,89,75,105,8.36,43.31,282.84,Rice,Harvest,Winter,Sprinkler,Compost,102.59
Silt,5.21,1.41,85,79,63,24.31,72.85,489.16,Cotton,Flowering,Spring,Canal,Compost,138.22
Silt,6.69,3.32,115,57,108,19.2,41.42,274.86,Rice,Vegetative,Spring,Drip,NPK,4.09
Clay,6.42,0.56,77,89,98,9.38,49.67,108.15,Wheat,Flowering,Winter,Sprinkler,SSP,1.52
Sandy,4.68,0.23,139,16,42,19.14,40.52,322.96,Potato,Flowering,Spring,Rainfed,DAP,3.18
Sandy,4.53,2.41,130,84,97,20.83,54.88,399.61,Potato,Sowing,Spring,Rainfed,Compost,344.82
Loamy,8.45,0.69,80,89,66,10.23,30.41,216.11,Maize,Sowing,Winter,Sprinkler,Zinc Sulphate,1.18
Clay,7.14,0.63,60,15,18,5.67,45.86,121.29,Cotton,Sowing,Winter,Rainfed,DAP,1.69
Clay,5.96,0.65,69,46,110,23.14,60.67,555.12,Wheat,Flowering,Spring,Rainfed,Urea,1.72
Silt,6.38,0.74,109,18,73,11.45,48.62,291.29,Wheat,Vegetative,Winter,Canal,DAP,2.02
Silt,5.57,0.69,109,12,110,6.6,38.41,57.41,Tomato,Flowering,Winter,Drip,DAP,1.42
Silt,5.88,0.94,88,24,84,10.21,34.7,164.39,Tomato,Harvest,Winter,Canal,DAP,0.51
Loamy,7.1,0.3,140,17,94,16.9,49.73,436.02,Cotton,Harvest,Spring,Canal,DAP,0.51
Loamy,8.03,2.59,100,49,68,9.56,25.41,145.57,Cotton,Vegetative,Winter,Canal,Zinc Sulphate,0.88
Silt,5.24,2.07,45,26,90,17.46,49.08,405.09,Tomato,Vegetative,Spring,Canal,Urea,4.62
Clay,7.86,3.04,126,79,25,30.34,92.44,2597.59,Sugarcane,Vegetative,Summer,Drip,MOP,2.55
Loamy,4.99,2.29,107,56,14,26.17,63.74,517.07,Wheat,Harvest,Spring,Rainfed,MOP,0.41
Clay,5.36,3.07,124,20,53,37.64,81.24,2614.88,Rice,Harvest,Summer,Sprinkler,DAP,0.51
Clay,4.65,0.49,92,19,55,34.12,80.1,1321.57,Potato,Sowing,Summer,Rainfed,DAP,3.31
Sandy,5.06,0.26,135,70,19,24.59,73.72,1512.06,Maize,Harvest,Summer,Rainfed,MOP,0.62
Silt,8.17,0.33,151,11,86,18.33,61.06,307.19,Sugarcane,Sowing,Spring,Sprinkler,DAP,2.99
Sandy,6.34,0.62,20,38,67,29.63,74.16,1858.88,Wheat,Vegetative,Summer,Rainfed,Urea,6.64
Silt,4.81,0.86,153,79,79,33.49,88.9,2112.66,Tomato,Flowering,Summer,Sprinkler,Compost,170.7
